Id,Label,department,type,type2,posid,rankint,ranktrad,location,trsl,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,modularity_class,eigencentrality,clustering
3621,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000057",1,"0,001612",0
3622,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000057",1,"0,001608",0
3623,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000059",1,"0,00186",0
3624,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000061",1,"0,001972",0
3625,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000062",1,"0,001601",0
3626,男爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000099",1,"0,008598",0
3628,男爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000057",1,"0,001612",0
3629,男爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000057",1,"0,001608",0
3631,男爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000061",1,"0,001972",0
3633,子爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000099",1,"0,008598",0
3635,子爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000057",1,"0,001612",0
3636,子爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000057",1,"0,001608",0
3638,子爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000061",1,"0,001972",0
3640,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000099",1,"0,008598",0
3642,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000057",1,"0,001612",0
3643,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000057",1,"0,001608",0
3645,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000061",1,"0,001972",0
3647,王爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000099",1,"0,008598",0
3649,王爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000057",1,"0,001612",0
3650,王爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000057",1,"0,001608",0
3652,王爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000061",1,"0,001972",0
3654,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000099",1,"0,008598",0
3656,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000057",1,"0,001612",0
3657,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000057",1,"0,001608",0
3659,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000061",1,"0,001972",0
3661,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000099",1,"0,008598",0
3663,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000057",1,"0,001612",0
3664,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000057",1,"0,001608",0
3666,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000061",1,"0,001972",0
3668,男爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000061",1,"0,002319",0
3669,男爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000062",1,"0,002243",0
3670,男爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000079",1,"0,005515",0
3671,男爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000094",1,"0,007089",0
3673,子爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000061",1,"0,002319",0
3674,子爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000062",1,"0,002243",0
3675,子爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000079",1,"0,005515",0
3676,子爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000094",1,"0,007089",0
3678,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000061",1,"0,002319",0
3679,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000062",1,"0,002243",0
3680,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000079",1,"0,005515",0
3681,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000094",1,"0,007089",0
3683,王爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000061",1,"0,002319",0
3684,王爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000062",1,"0,002243",0
3685,王爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000079",1,"0,005515",0
3686,王爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000094",1,"0,007089",0
3688,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000061",1,"0,002319",0
3689,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000062",1,"0,002243",0
3690,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000079",1,"0,005515",0
3691,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000094",1,"0,007089",0
3693,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000061",1,"0,002319",0
3694,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000062",1,"0,002243",0
3695,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000079",1,"0,005515",0
3696,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000094",1,"0,007089",0
3705,王爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000108",1,"0,002632",0
3708,王爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000092",1,"0,002821",0
3710,王爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000072",1,"0,001766",0
3713,王爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000084",1,"0,002166",0
3716,王爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000083",1,"0,002458",0
3722,王爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000081",1,"0,00232",0
3725,王爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000081",1,"0,00254",0
3728,王爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000111",1,"0,003022",0
3729,王爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000069",1,"0,001654",0
3742,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000108",1,"0,002632",0
3745,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000092",1,"0,002821",0
3747,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000072",1,"0,001766",0
3750,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000084",1,"0,002166",0
3753,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000083",1,"0,002458",0
3759,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000081",1,"0,00232",0
3762,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000081",1,"0,00254",0
3765,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000111",1,"0,003022",0
3766,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000069",1,"0,001654",0
3768,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000096",1,"0,002843",0
3780,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000136",1,"0,001703",0
3782,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000219",1,"0,002821",0
3783,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000143",1,"0,001632",0
3784,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,00014",1,"0,001766",0
3787,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000185",1,"0,002166",0
3788,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000113",1,"0,001397",0
3790,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000183",1,"0,002458",0
3791,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000119",1,"0,001467",0
3794,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,00011",1,"0,001444",0
3796,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000175",1,"0,00232",0
3797,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000106",1,"0,001378",0
3798,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000186",1,"0,001595",0
3799,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000174",1,"0,00254",0
3801,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000129",1,"0,001486",0
3805,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000233",1,"0,002843",0
3806,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000437",1,"0,005773",0
3816,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000142",1,"0,001398",0
3819,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000128",1,"0,001407",0
3821,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000111",1,"0,001358",0
3824,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000121",1,"0,001378",0
3827,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000121",1,"0,001391",0
3833,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000119",1,"0,001385",0
3836,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000119",1,"0,001394",0
3839,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000144",1,"0,001418",0
3840,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000108",1,"0,001353",0
3843,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000174",1,"0,001549",0
3853,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000108",1,"0,002632",0
3856,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000092",1,"0,002821",0
3858,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000072",1,"0,001766",0
3861,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000084",1,"0,002166",0
3864,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000083",1,"0,002458",0
3870,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000081",1,"0,00232",0
3873,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000081",1,"0,00254",0
3876,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000111",1,"0,003022",0
3877,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000069",1,"0,001654",0
3880,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000147",1,"0,005773",0
3890,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000142",1,"0,001398",0
3893,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000128",1,"0,001407",0
